hash,commit_hash,author,date,message,lines_added,lines_deleted,files_changed
3ca2722802cf4a23f8e2da650d0521ba7cdb0043,3ca2722,Kenneth Reitz,2017-05-29 23:41:48 -0400,improve development instructions,1,1,1
310d7f8a9b0215bc27bef9390a9e3e46cf81afb7,310d7f8,Kenneth Reitz,2017-05-29 23:40:44 -0400,update development documentation,7,4,1
01f982da506a7a97266a1b64413a7823b59e07da,01f982d,Kenneth Reitz,2017-05-29 23:38:48 -0400,"remove ""are you crazy?"" section",0,5,1
ba509635a3cbf5a55bf7ed7db658411cde9469f8,ba50963,Kenneth Reitz,2017-05-29 23:36:50 -0400,fix sidebars,2,2,2
008ab18a7702fa158607595e56ff9e64143c6031,008ab18,Kenneth Reitz,2017-05-29 23:33:51 -0400,improve installation docs,2,2,1
67831abaaf5966b73d13637fe7e3a1b97509b55a,67831ab,Kenneth Reitz,2017-05-29 23:33:25 -0400,improve install docs,2,2,1
0f57faba7007eede15a0207907c51cc954df5295,0f57fab,Kenneth Reitz,2017-05-29 23:26:50 -0400,fix github stars,1,1,1
35f2e55308fc37647132cf350cfd131bcdba4023,35f2e55,Kenneth Reitz,2017-05-29 23:26:15 -0400,improve installation instructions,2,1,1
77ae596e8b4a39839ce62f5dcdb25caaf385dd6e,77ae596,Kenneth Reitz,2017-05-29 23:25:31 -0400,Merge branch 'master' of github.com:kennethreitz/requests,0,0,0
84114419a0ecbd4433dbb5731e4128280116e376,8411441,Kenneth Reitz,2017-05-29 23:25:21 -0400,improve install documentation syntax,1,1,1
500fe3ee0373c5c0b0e6d80c0fd57142771f89cb,500fe3e,Kenneth Reitz,2017-05-29 23:08:03 -0400,Merge pull request #4108 from requests/flake8-improvements,0,0,0
d78ec90e7b6dbb853db33fd10686f3ba5c4874f1,d78ec90,Kenneth Reitz,2017-05-29 23:04:45 -0400,cleanup utils.py,3,2,1
04ed1e512214a9065ee083b525f2a31d43a82aeb,04ed1e5,Kenneth Reitz,2017-05-29 23:02:23 -0400,cleanup sessions.py,15,26,1
33619268f986b7d6452fdab43e70096401c5b361,3361926,Kenneth Reitz,2017-05-29 23:00:09 -0400,cleanup models.py,6,4,1
e5894e99b708ce08c5573722c35ff548590ba43c,e5894e9,Kenneth Reitz,2017-05-29 22:58:01 -0400,improve flake8 help.py,0,1,1
6495190b00b4635791ca718990b9c9a1aa2d5b33,6495190,Kenneth Reitz,2017-05-29 22:55:08 -0400,cleanup help.py (flake8),3,1,1
5b363d1a57780fe339d66e85fd0cde8f22ae9629,5b363d1,Kenneth Reitz,2017-05-29 22:54:23 -0400,improve line continuations for flake8,4,2,1
f6a4ab02daa3103f9d595f4b62803a1267498949,f6a4ab0,Kenneth Reitz,2017-05-29 22:44:33 -0400,fix empty lines for flake8,1,0,1
5fa4e74d61d9093ee7e0a7bf1e2a56b6c0780c9a,5fa4e74,Kenneth Reitz,2017-05-29 22:43:12 -0400,fix flake8 indent error,1,1,1
7fc48b099e1aecea50f5ae3ca67e9331278bc0da,7fc48b0,Kenneth Reitz,2017-05-29 22:41:51 -0400,ignore undefined names in flake8,1,1,1
3fa02a13360778965b0dc2b52e086e5da8a91df7,3fa02a1,Kenneth Reitz,2017-05-29 22:41:07 -0400,flake8 ignore lambda expressions,1,1,1
e55d3d06582e0cd950651199e37411974599475f,e55d3d0,Kenneth Reitz,2017-05-29 22:40:37 -0400,fix spaces in api.py,1,1,1
7c3861a3226e69ba962f3f38c61e42a2eaf1dfcf,7c3861a,Kenneth Reitz,2017-05-29 22:40:09 -0400,fix flake8 for EOF in __init__.py,0,2,1
7c2618eb828bcdb57d2f62b424b11bb3664eb760,7c2618e,Kenneth Reitz,2017-05-29 22:37:43 -0400,flake8: import statement improvements,5,5,2
4e1bbe1288d6ad60fafbb44d014d8ff0d3e3ea9b,4e1bbe1,Kenneth Reitz,2017-05-29 22:35:33 -0400,ignore line continuations for flake8,1,1,1
cfc3db06cfb7fed8adcdae97aecc8800b86f7225,cfc3db0,Kenneth Reitz,2017-05-29 22:34:32 -0400,ignore import statements for flake8,1,1,1
5091c15bd71ec934423a71ce1b53668cd15db68f,5091c15,Kenneth Reitz,2017-05-29 17:54:15 -0400,v2.17.3,10,2,2
dcb82779751bc410316c31313d5ffaecc40e6f9c,dcb8277,Kenneth Reitz,2017-05-29 17:33:16 -0400,v2.17.2,10,2,2
412e3a20a9b7933b5dab4fbd689b2ea017f069aa,412e3a2,Kenneth Reitz,2017-05-29 17:32:43 -0400,2.17.1,8,0,1
17084cd6d88910be9d77a40a9c0daee04eea9ae3,17084cd,Kenneth Reitz,2017-05-29 17:31:49 -0400,Merge pull request #4106 from silverlogic/master,0,0,0
1278ecdf71a312dc2268f3bfc0aabfab3c006dcf,1278ecd,Ryan Pineo,2017-05-29 17:25:56 -0400,Fix requests.packages not having package attributes,15,1,3
2d763c90ae6ccee1a3c64bf70add776a2ba395ef,2d763c9,Kenneth Reitz,2017-05-29 15:59:00 -0400,v2.17.1,2,2,1
db076c098e962b5096f6b0c77d69b80396228464,db076c0,Kenneth Reitz,2017-05-29 15:45:39 -0400,Merge pull request #4103 from untitaker/issue4102,0,0,0
588e8f7f640f774e71d61b53ccb34d310172e0ad,588e8f7,Markus Unterwaditzer,2017-05-29 21:41:58 +0200,Preserve identity of unbundled deps,9,10,1
593cd18202e972874605f0bdda0bf8d7c284207d,593cd18,Kenneth Reitz,2017-05-29 14:28:23 -0400,Merge branch 'master' of github.com:kennethreitz/requests,0,0,0
2daf1cbad990f9baa86028500c229c9bb18fba51,2daf1cb,Kenneth Reitz,2017-05-29 14:28:17 -0400,fix manifest file,1,1,1
71d8f289b086a60b2b177e1eab5d7c0f6e9cf006,71d8f28,Kenneth Reitz,2017-05-29 13:28:54 -0400,Update index.rst,0,3,1
44c9b7e93b47333f910177773f3edcafa51ece59,44c9b7e,Kenneth Reitz,2017-05-29 13:28:18 -0400,Update README.rst,0,3,1
916d171f2bf01155f2c115159ec475e8d76a690b,916d171,Kenneth Reitz,2017-05-29 13:17:57 -0400,Merge branch 'master' of github.com:kennethreitz/requests,0,0,0
3857431159b56707965f9abce581e6ab0694604b,3857431,Kenneth Reitz,2017-05-29 13:17:49 -0400,v2.17.0,10,2,2
4ad46705834955b872da1257b1de4feb5a8a51b3,4ad4670,Kenneth Reitz,2017-05-29 13:15:20 -0400,Merge pull request #4099 from requests/requests-namespace,0,0,0
68076a7f814af4476a170abf88e4bcc3f5315017,68076a7,Kenneth Reitz,2017-05-29 13:14:42 -0400,Merge pull request #4100 from bcongdon/remove-redirect-cache,0,0,0
86f8cb8a35ecde88af1eec344498799164b10cb0,86f8cb8,Benjamin Congdon,2017-05-29 09:53:24 -0700,Remove session redirect cache,0,26,1
7f14db17c8612aed71a181b084455b71e130ffc8,7f14db1,Kenneth Reitz,2017-05-29 12:11:43 -0400,new requests namespace,49,49,17
14c1102e0fdc99e2b6fc170d8d02bcb20676e2ee,14c1102,Kenneth Reitz,2017-05-29 12:08:28 -0400,new installation location,3,3,1
c77911ca0fe6650c1abbf79a12b7bcc9fc9eb0cb,c77911c,Kenneth Reitz,2017-05-29 01:53:26 -0400,Merge pull request #4094 from kennethreitz/flake8,0,0,0
5a2e5af3a428006aac1b2b3353a123aa5ddaab72,5a2e5af,Kenneth Reitz,2017-05-29 01:51:06 -0400,try junit,1,1,1
31fc69ec0d439664b97dd7c0b936b4640c30d49d,31fc69e,Kenneth Reitz,2017-05-29 01:39:42 -0400,empty commit,0,0,0
88b435e7e84425e0372f3905f81caea6164f3ed4,88b435e,Kenneth Reitz,2017-05-29 01:36:00 -0400,only flake8 the right directory,1,1,1
60226cc25c0bec7933d14f38b9f043ff9d8419b6,60226cc,Kenneth Reitz,2017-05-29 01:32:26 -0400,empty commit,0,0,0
8ddba4662d71b8ce9504fa4cf0e52ff0c1ebba0a,8ddba46,Kenneth Reitz,2017-05-28 22:06:04 -0400,no piping to a file,1,1,1
cd2beaf04a840e2280d29eb4087f62abde4a36bb,cd2beaf,Kenneth Reitz,2017-05-28 21:54:13 -0400,flake8report.txt,1,1,1
58501d1ec7fc931167a0c2ec95e5d734af7cd04d,58501d1,Kenneth Reitz,2017-05-28 21:43:29 -0400,docutils,1,0,1
beccd21146a0731c715f4fb7b3541bead8735623,beccd21,Kenneth Reitz,2017-05-28 21:42:09 -0400,bunk change,1,1,1
0622b5c54ee6682e6afc21e05cc5f9f95a98aaba,0622b5c,Kenneth Reitz,2017-05-28 21:38:27 -0400,flake8,3,0,1
821774cf47c79c234e7c3cac37fe2d25506ef423,821774c,Kenneth Reitz,2017-05-28 21:29:35 -0400,Update requirements.txt,2,1,1
78349914c818db5f904f630e3614e488260772ef,7834991,Kenneth Reitz,2017-05-28 11:38:51 -0700,Merge pull request #4086 from kennethreitz/travis2,0,0,0
2ccecf6dbd4e9130a53e9bb3b99d78f8490f9ce7,2ccecf6,Kenneth Reitz,2017-05-28 13:05:09 -0400,skip for now,1,0,1
8af1d9331f44567b4f528d0969cb05357ab0c746,8af1d93,Kenneth Reitz,2017-05-28 13:03:26 -0400,fix,4,0,1
ef34a8537802e1a911957cfeabffd4ac163ecdf2,ef34a85,Kenneth Reitz,2017-05-28 12:55:59 -0400,better ci file,0,4,1
55014bcc4857b7fbc2a53b4207dd427f1255466e,55014bc,Kenneth Reitz,2017-05-28 12:51:27 -0400,try this travis file,12,2,1
303eca03f31741571fe2025d792ca3db28687078,303eca0,Kenneth Reitz,2017-05-28 12:37:34 -0400,no more pipenv,1,1,1
e02eb69fcca2403db7daa733672ca39418d3d120,e02eb69,Kenneth Reitz,2017-05-28 12:33:56 -0400,that doesn't work on windows,1,1,1
2936a77678efb0bcc974ac5f85c8d31917b1157e,2936a77,Kenneth Reitz,2017-05-28 12:30:58 -0400,speed up appveyor,1,1,1
e6e3589c36181ae952493ae3ff37f21a450110aa,e6e3589,Kenneth Reitz,2017-05-28 12:14:27 -0400,number of cores for travis,2,1,1
c3a00771e395789b4704a7e8a01d01acb04dcde2,c3a0077,Kenneth Reitz,2017-05-28 00:43:54 -0400,todo,1,0,1
16c8241a8128920cfc4b64ea41418dbd6f5b36cb,16c8241,Kenneth Reitz,2017-05-28 00:35:36 -0400,v2.16.5,7,2,2
1dfa631dae035c253a86b7e3aff0df38f3fbb324,1dfa631,Kenneth Reitz,2017-05-27 23:54:53 -0400,updates to travis ci,3,1,2
1fa168eea43d4a26896cb25fac1385b22da875ca,1fa168e,Kenneth Reitz,2017-05-27 23:52:44 -0400,tox.ini,8,1,2
8b5fa606ec2af3898f9e5ee46d79889cb3bfa82e,8b5fa60,Kenneth Reitz,2017-05-27 23:51:22 -0400,improvements to help utility,2,2,1
148ab30d70f3a9d21bb8049f9bcd9dd26b21e2ec,148ab30,Kenneth Reitz,2017-05-27 20:37:37 -0700,Merge pull request #4083 from kennethreitz/faster-ci,0,0,0
8d0c2537ee3769de6ef9264427cb7020a6d27a96,8d0c253,Kenneth Reitz,2017-05-27 23:34:56 -0400,better comments,1,2,1
458008653c39285c6f2d71552d5ea91b6a56ed9c,4580086,Kenneth Reitz,2017-05-27 23:33:13 -0400,detox,4,2,2
679d368e3edebe3bfc03db5e0a275c572056dad6,679d368,Kenneth Reitz,2017-05-27 23:27:38 -0400,setup.py improvements,1,1,1
7384fe71d6620b2478d250e504aca1e6e44a3d7a,7384fe7,Kenneth Reitz,2017-05-27 23:22:49 -0400,let's see what this breaks,2,1,1
94331723d18083dea9ee9d198c5aba1905fcf41c,9433172,Kenneth Reitz,2017-05-27 23:19:59 -0400,try again,1,1,1
b565b79858a88652b1119674f7145c1357fcbb99,b565b79,Kenneth Reitz,2017-05-27 23:14:06 -0400,skip that,1,1,1
a00d14a61f5d10cfe335f068f6e320beef090332,a00d14a,Kenneth Reitz,2017-05-27 23:11:01 -0400,pytest,1,0,1
dc70edf17d3975857de5d89a1cbe95c0cc157d67,dc70edf,Kenneth Reitz,2017-05-27 23:09:38 -0400,try this,2,2,1
68fda6bcf297c7f1ab3e05eaa628771bfa970509,68fda6b,Kenneth Reitz,2017-05-27 23:07:24 -0400,see if that fixes things,1,1,1
141ce93445da56330fea45916390940017ef2c7d,141ce93,Kenneth Reitz,2017-05-27 23:04:12 -0400,test,1,1,1
6abe1ff9334a67e4781b8eca541dbd892af7fa58,6abe1ff,Kenneth Reitz,2017-05-27 23:02:45 -0400,update,1,1,1
3d425ac19179979fbfb8712f34ee6be6565808b2,3d425ac,Kenneth Reitz,2017-05-27 23:00:30 -0400,try this,2,1,1
0ff28d7421ad6a0b40c35c0c92821d1cc5a050b5,0ff28d7,Kenneth Reitz,2017-05-27 22:57:45 -0400,faster,3,11,1
2758b8b0f029abb9166eb1f124dcabe1bd35e949,2758b8b,Kenneth Reitz,2017-05-27 22:56:43 -0400,improve speed of travis-ci,1,1,1
6746b2540dbf4f7a1389b499f2fd1fe3fca6d854,6746b25,Kenneth Reitz,2017-05-27 22:55:22 -0400,faster,23860,0,80
03944f4cd62fb906cb20eebda86b150358923564,03944f4,Kenneth Reitz,2017-05-27 20:33:32 -0400,restore old behavior,142,5,4
4a28ffcfe9ef1888819e53ad6a9d212e115fb302,4a28ffc,Kenneth Reitz,2017-05-27 20:28:30 -0400,try this,6,1,1
b6d51d9f2b6156c339223790edc7a9dfbfca8631,b6d51d9,Kenneth Reitz,2017-05-27 20:25:11 -0400,change test configuration,2,3,2
2edb5530363251e37b167a67202749ea4f5ba790,2edb553,Kenneth Reitz,2017-05-27 20:23:02 -0400,so frustrating,1,5,1
cffa0effe02d796e5f44391f899d94ea53be82a2,cffa0ef,Kenneth Reitz,2017-05-27 20:21:29 -0400,remove pytest-mock,0,1,1
76a66c41d68570b197a4a3febf958b438bc10ef8,76a66c4,Kenneth Reitz,2017-05-27 20:19:42 -0400,final attempt,4,4,1
19a1379ff580258cde568a6d24fc8298f0fd4ec2,19a1379,Kenneth Reitz,2017-05-27 20:17:33 -0400,>=2.7,1,1,1
057689bb8a01b9206996a445e0a925971d746f2b,057689b,Kenneth Reitz,2017-05-27 20:16:32 -0400,grr,1,1,1
88f28325c9fe1992803b91cbcfcb97cf9e4b4d16,88f2832,Kenneth Reitz,2017-05-27 20:15:17 -0400,pytest,1,1,1
62afdabb30b817c1e6a08787e22498d0cafda355,62afdab,Kenneth Reitz,2017-05-27 20:11:04 -0400,blah,4,4,1
2468058feabb51aa5a9f47d00d3859ebc0d9df96,2468058,Kenneth Reitz,2017-05-27 20:09:58 -0400,better requirements,5,0,1
e4d85710807ce02b902927f70254471c685c1429,e4d8571,Kenneth Reitz,2017-05-27 20:08:08 -0400,concurrency in coverage report,1,1,1
048997daa003ec03148e5036de9d1d48c3673fdd,048997d,Kenneth Reitz,2017-05-27 20:07:35 -0400,better requirements,0,36,1
c166c4f5d44734cbf988fb87c88fb87c80a042cc,c166c4f,Kenneth Reitz,2017-05-27 20:01:08 -0400,remove circle.yml,0,4,1
f4b488b7f8a1c0c10ee7fa11611a3c5518f2448c,f4b488b,Kenneth Reitz,2017-05-27 19:59:19 -0400,try removing that,23885,0,81
